nu_ano_avaliacao,co_uf,co_municipio,tp_dependencia,id_aluno,id_escola,sg_uf,no_municipio,vl_proficiencia_lp,in_alfabetizado,in_presenca_lp,status_alfabetizacao,status_presenca_lp,tp_dependencia_desc,total_alunos,alunos_com_classificacao,media_proficiencia_lp,percentual_alfabetizados,percentual_nao_alfabetizados,total_alunos_ano_anterior,media_proficiencia_ano_anterior,percentual_alfabetizados_ano_anterior,percentual_nao_alfabetizados_ano_anterior,variacao_media_proficiencia,variacao_pontos_percentuais_alfabetizados,variacao_pontos_percentuais_nao_alfabetizados,variacao_total_alunos_percentual,tx_alfabetizacao_escola,vol_alunos_escola,in_alfabetizado_real,in_alfabetizado_pred,score_prob,cluster_risco
2025,35,3517406,3,35021625,60031071.0,SP,Guaíra,764.34606,1,1,Alfabetizado,Presente,Municipal,309,309,756.99,67.96,32.04,306.0,744.72,53.59,46.41,12.27,14.37,-14.37,0.98,0.5590551181102362,117,1,0,48.26,Medio
2025,52,5208707,3,52011367,60042338.0,GO,Goiânia,744.8723144,1,1,Alfabetizado,Presente,Municipal,8982,8982,768.11,79.89,20.11,8840.0,754.63,69.71,30.29,13.48,10.18,-10.18,1.61,0.7101449275362319,128,1,1,66.1,Medio
2024,32,3204708,3,32032779,60022275.0,ES,São Gabriel da Palha,757.43,1,1,Alfabetizado,Presente,Municipal,338,338,766.09,81.07,18.93,,,,,,,,,0.7924528301886793,96,1,1,70.73,Baixo
2024,43,4306007,3,43097768,60038800.0,RS,Crissiumal,817.9877222,1,1,Alfabetizado,Presente,Municipal,116,116,754.07,56.9,43.1,,,,,,,,,0.43448275862068964,135,1,0,30.19,Alto
2025,21,2103505,3,21242248,60005872.0,MA,Colinas,809.1530469,1,1,Alfabetizado,Presente,Municipal,352,352,759.5,66.19,33.81,392.0,738.58,50.0,50.0,20.92,16.19,-16.19,-10.2,0.7340425531914894,84,1,1,67.3,Medio
2024,31,3170107,2,31104957,60020023.0,MG,Uberaba,824.9,1,1,Alfabetizado,Presente,Estadual,852,852,756.2,69.95,30.05,,,,,,,,,0.6745562130177515,159,1,1,58.13,Medio
2024,29,2926509,3,29187755,60015482.0,BA,Ribeira do Amparo,702.72,0,1,Não Alfabetizado,Presente,Municipal,162,162,722.86,33.95,66.05,,,,,,,,,0.14782608695652175,105,0,0,13.35,Alto
2024,15,1501402,2,15091016,60001993.0,PA,Belém,727.76,0,1,Não Alfabetizado,Presente,Estadual,4530,4530,741.52,57.68,42.32,,,,,,,,,0.40860215053763443,83,0,0,27.14,Alto
2025,22,2210607,3,22022045,60007653.0,PI,São Raimundo Nonato,802.4906502,1,1,Alfabetizado,Presente,Municipal,437,437,763.99,73.0,27.0,413.0,772.24,73.61,26.39,-8.25,-0.61,0.61,5.81,0.8555555555555555,80,1,1,84.07,Baixo
2025,35,3550308,3,35351382,60028243.0,SP,São Paulo,766.00572,1,1,Alfabetizado,Presente,Municipal,45120,45120,737.27,53.28,46.72,41751.0,739.28,48.47,51.53,-2.01,4.81,-4.81,8.07,0.5080645161290323,114,1,0,34.82,Alto
2024,41,4126256,3,41047643,60032116.0,PR,Sarandi,772.32,1,1,Alfabetizado,Presente,Municipal,1465,1465,739.44,56.59,43.41,,,,,,,,,0.5,136,1,0,39.67,Alto
2024,27,2702603,3,27009469,60013439.0,AL,Feira Grande,769.43,1,1,Alfabetizado,Presente,Municipal,223,223,733.86,44.84,55.16,,,,,,,,,0.6578947368421053,66,1,0,52.23,Medio
2024,35,3550308,3,35359231,60027741.0,SP,São Paulo,742.5439611,0,1,Não Alfabetizado,Presente,Municipal,41751,41751,739.28,48.47,51.53,,,,,,,,,0.734375,118,0,1,60.03,Medio
2024,15,1500800,3,15007365,60001878.0,PA,Ananindeua,677.61,0,1,Não Alfabetizado,Presente,Municipal,3028,3028,736.82,52.87,47.13,,,,,,,,,0.6161616161616161,89,0,0,45.95,Medio
2025,33,3300704,3,33003452,60024441.0,RJ,Cabo Frio,772.1355476,1,1,Alfabetizado,Presente,Municipal,2369,2369,748.15,64.08,35.92,2212.0,742.05,55.24,44.76,6.1,8.84,-8.84,7.1,0.7122302158273381,129,1,1,60.68,Medio
2025,31,3106200,3,31030739,60018983.0,MG,Belo Horizonte,772.7008792,1,1,Alfabetizado,Presente,Municipal,11968,11968,755.66,70.73,29.27,11276.0,754.49,68.93,31.07,1.17,1.8,-1.8,6.14,0.7168141592920354,103,1,1,61.58,Medio
2025,43,4302105,3,43006950,60040636.0,RS,Bento Gonçalves,766.3574948,1,1,Alfabetizado,Presente,Municipal,746,746,750.72,70.64,29.36,732.0,742.37,50.96,49.04,8.35,19.68,-19.68,1.91,0.5565217391304348,105,1,1,57.15,Medio
2025,23,2309706,3,23036365,60008705.0,CE,Pacatuba,812.7811611,1,1,Alfabetizado,Presente,Municipal,845,845,770.5,74.2,25.8,812.0,779.95,78.33,21.67,-9.45,-4.13,4.13,4.06,0.8214285714285714,46,1,1,79.11,Baixo
2025,26,2606507,3,26052288,60012624.0,PE,Iati,728.6754411,0,1,Não Alfabetizado,Presente,Municipal,209,209,774.58,78.95,21.05,173.0,765.98,82.08,17.92,8.6,-3.13,3.13,20.81,0.5,50,0,1,57.48,Medio
2024,35,3510104,3,35220987,60028787.0,SP,Cândido Rodrigues,824.7398442,1,1,Alfabetizado,Presente,Municipal,26,26,791.69,92.31,7.69,,,,,,,,,0.6754385964912281,104,1,1,58.38,Medio
2024,15,1505536,3,15057665,60003548.0,PA,Parauapebas,695.22,0,1,Não Alfabetizado,Presente,Municipal,2854,2854,735.58,50.6,49.4,,,,,,,,,0.4818181818181818,100,0,0,32.33,Alto
2024,35,3549904,3,35187503,60026119.0,SP,São José dos Campos,738.4530502,0,1,Não Alfabetizado,Presente,Municipal,5609,5609,758.35,64.81,35.19,,,,,,,,,0.6428571428571429,130,0,0,48.31,Medio
2024,23,2308708,3,23027706,60008514.0,CE,Morada Nova,788.69,1,1,Alfabetizado,Presente,Municipal,561,561,770.06,76.11,23.89,,,,,,,,,0.7272727272727273,45,1,1,67.13,Medio
2024,33,3305802,3,33091044,60023887.0,RJ,Teresópolis,776.69,1,1,Alfabetizado,Presente,Municipal,1463,1463,747.27,64.73,35.27,,,,,,,,,0.5402298850574713,77,1,0,40.06,Alto
2024,22,2208106,3,22017630,60006677.0,PI,Pimenteiras,721.42,0,1,Não Alfabetizado,Presente,Municipal,68,68,762.91,61.76,38.24,,,,,,,,,0.5254237288135594,49,0,0,41.43,Alto
2024,24,2404309,3,24009808,60009590.0,RN,Governador Dix-Sept Rosado,813.28,1,1,Alfabetizado,Presente,Municipal,52,52,731.82,46.15,53.85,,,,,,,,,0.782051282051282,146,1,0,40.18,Alto
2024,13,1303205,2,13017669,60000637.0,AM,Novo Airão,696.31,0,1,Não Alfabetizado,Presente,Estadual,49,49,751.83,69.39,30.61,,,,,,,,,0.6201117318435754,169,0,0,49.0,Medio
2025,17,1718204,3,17034880,60004553.0,TO,Porto Nacional,760.6085001,1,1,Alfabetizado,Presente,Municipal,829,829,739.88,59.47,40.53,713.0,734.71,44.32,55.68,5.17,15.15,-15.15,16.27,0.45714285714285713,25,1,0,33.22,Alto
2024,31,3101805,3,31055158,60021375.0,MG,Alpercata,751.97,1,1,Alfabetizado,Presente,Municipal,62,62,751.21,70.97,29.03,,,,,,,,,0.7333333333333333,35,1,1,67.38,Medio
2024,22,2204352,3,22018951,60006828.0,PI,Geminiano,706.81,0,1,Não Alfabetizado,Presente,Municipal,43,43,743.9,53.49,46.51,,,,,,,,,0.4864864864864865,27,0,0,37.21,Alto
2025,31,3154457,3,31207320,60021575.0,MG,Riachinho,722.4900927,0,1,Não Alfabetizado,Presente,Municipal,67,67,760.62,70.15,29.85,89.0,758.27,73.03,26.97,2.35,-2.88,2.88,-24.72,0.6666666666666666,95,0,1,56.4,Medio
2024,35,3552205,3,35213199,60031223.0,SP,Sorocaba,815.354407,1,1,Alfabetizado,Presente,Municipal,5364,5364,743.22,52.7,47.3,,,,,,,,,0.524822695035461,131,1,0,37.53,Alto
2024,52,5208707,3,52005381,60041216.0,GO,Goiânia,752.58,1,1,Alfabetizado,Presente,Municipal,8840,8840,754.63,69.71,30.29,,,,,,,,,0.49640287769784175,129,1,0,38.8,Alto
2024,35,3550308,3,35337848,60027102.0,SP,São Paulo,718.7719882,0,1,Não Alfabetizado,Presente,Municipal,41751,41751,739.28,48.47,51.53,,,,,,,,,0.48936170212765956,131,0,0,33.36,Alto
2025,15,1500800,3,15103733,60003424.0,PA,Ananindeua,783.9255372,1,1,Alfabetizado,Presente,Municipal,3204,3204,742.47,58.55,41.45,3028.0,736.82,52.87,47.13,5.65,5.68,-5.68,5.81,0.6711409395973155,139,1,0,54.45,Medio
2025,31,3135902,3,31194507,60022044.0,MG,Jesuânia,779.5797411,1,1,Alfabetizado,Presente,Municipal,55,55,782.45,89.09,10.91,60.0,776.9,81.67,18.33,5.55,7.42,-7.42,-8.33,0.7974683544303798,148,1,1,76.86,Baixo
2024,28,2804805,3,28019280,60014533.0,SE,Nossa Senhora do Socorro,761.44,1,1,Alfabetizado,Presente,Municipal,1626,1626,712.49,29.83,70.17,,,,,,,,,0.5945945945945946,138,1,0,35.43,Alto
2024,35,3523107,3,35287074,60029615.0,SP,Itaquaquecetuba,721.6007614,0,1,Não Alfabetizado,Presente,Municipal,4528,4528,748.91,57.44,42.56,,,,,,,,,0.5195530726256983,169,0,0,37.6,Alto
2024,32,3205200,3,32016308,60023076.0,ES,Vila Velha,714.96,0,1,Não Alfabetizado,Presente,Municipal,4241,4241,757.06,68.38,31.62,,,,,,,,,0.6355140186915887,204,0,0,48.81,Medio
2025,28,2800308,3,28016904,60015312.0,SE,Aracaju,803.6890732,1,1,Alfabetizado,Presente,Municipal,2480,2480,741.62,56.25,43.75,2520.0,734.14,47.38,52.62,7.48,8.87,-8.87,-1.59,0.5555555555555556,152,1,0,43.98,Alto
2025,35,3518800,3,35267723,60028194.0,SP,Guarulhos,804.65544,1,1,Alfabetizado,Presente,Municipal,10870,10870,733.02,52.01,47.99,9951.0,733.31,44.39,55.61,-0.29,7.62,-7.62,9.24,0.5265700483091788,197,1,0,39.64,Alto
2024,35,3509601,3,35100172,60029696.0,SP,Campo Limpo Paulista,643.3126723,0,1,Não Alfabetizado,Presente,Municipal,846,846,738.81,49.05,50.95,,,,,,,,,0.5492957746478874,61,0,0,40.08,Alto
2025,29,2917300,3,29117438,60018419.0,BA,Ituberá,721.3424445,0,1,Não Alfabetizado,Presente,Municipal,170,170,745.79,64.71,35.29,120.0,714.76,29.17,70.83,31.03,35.54,-35.54,41.67,0.7166666666666667,50,0,1,60.91,Medio
2024,31,3153400,3,31142525,60019585.0,MG,Presidente Olegário,783.47,1,1,Alfabetizado,Presente,Municipal,152,152,767.22,77.63,22.37,,,,,,,,,0.7543859649122807,104,1,1,63.98,Medio
2025,24,2403251,3,24021932,60010907.0,RN,Parnamirim,703.6266553,0,1,Não Alfabetizado,Presente,Municipal,1522,1522,727.67,44.68,55.32,1330.0,727.82,36.39,63.61,-0.15,8.29,-8.29,14.44,0.5205479452054794,63,0,0,33.53,Alto
2025,33,3304557,3,33070931,60025837.0,RJ,Rio de Janeiro,698.746126,0,1,Não Alfabetizado,Presente,Municipal,42955,42955,753.61,68.42,31.58,43340.0,747.64,64.25,35.75,5.97,4.17,-4.17,-0.89,0.7301587301587301,179,0,1,64.06,Medio
2025,35,3550308,2,35450855,60027559.0,SP,São Paulo,727.48497,0,1,Não Alfabetizado,Presente,Estadual,50356,50356,744.04,60.81,39.19,52622.0,756.06,63.04,36.96,-12.02,-2.23,2.23,-4.31,0.5753424657534246,136,0,0,47.22,Medio
2025,52,5208707,3,52687222,60042331.0,GO,Goiânia,813.108155,1,1,Alfabetizado,Presente,Municipal,8982,8982,768.11,79.89,20.11,8840.0,754.63,69.71,30.29,13.48,10.18,-10.18,1.61,0.6785714285714286,158,1,1,60.64,Medio
2024,25,2501807,3,25013653,60010990.0,PB,Bayeux,685.64,0,1,Não Alfabetizado,Presente,Municipal,393,393,726.69,36.39,63.61,,,,,,,,,0.4186046511627907,33,0,0,26.22,Alto
2024,41,4105805,3,41059591,60034368.0,PR,Colombo,757.07,1,1,Alfabetizado,Presente,Municipal,3101,3101,745.37,60.92,39.08,,,,,,,,,0.6666666666666666,101,1,0,53.98,Medio
2025,42,4211900,2,42076704,60035489.0,SC,Palhoça,779.5095125,1,1,Alfabetizado,Presente,Estadual,1023,1023,731.56,49.17,50.83,766.0,736.88,49.48,50.52,-5.32,-0.31,0.31,33.55,0.6910569105691057,113,1,0,52.59,Medio
2024,31,3129806,3,31071172,60018289.0,MG,Ibirité,783.54,1,1,Alfabetizado,Presente,Municipal,1265,1265,748.93,63.48,36.52,,,,,,,,,0.48828125,246,1,0,36.53,Alto
2025,31,3109709,3,31165377,60019668.0,MG,Cachoeira de Minas,808.2001147,1,1,Alfabetizado,Presente,Municipal,113,113,777.36,84.96,15.04,138.0,767.4,81.16,18.84,9.96,3.8,-3.8,-18.12,0.811965811965812,107,1,1,78.34,Baixo
2025,43,4314902,2,43065940,60039087.0,RS,Porto Alegre,722.3900877,0,1,Não Alfabetizado,Presente,Estadual,4701,4701,713.5,33.38,66.62,4904.0,720.51,32.18,67.82,-7.01,1.2,-1.2,-4.14,0.3191489361702128,37,0,0,19.91,Alto
2025,15,1506500,3,15043637,60002335.0,PA,Santa Izabel do Pará,706.6092657,0,1,Não Alfabetizado,Presente,Municipal,814,814,740.87,54.79,45.21,766.0,722.41,34.07,65.93,18.46,20.72,-20.72,6.27,0.6809815950920245,153,0,0,53.4,Medio
2025,31,3159902,3,31163088,60020643.0,MG,Santo Antônio do Amparo,819.7247565,1,1,Alfabetizado,Presente,Municipal,170,170,772.26,85.29,14.71,161.0,766.61,80.75,19.25,5.65,4.54,-4.54,5.59,0.7397260273972602,63,1,1,74.47,Baixo
2025,21,2100055,3,21141635,60005309.0,MA,Açailândia,714.2203283,0,1,Não Alfabetizado,Presente,Municipal,1249,1249,760.22,70.78,29.22,1208.0,750.18,62.91,37.09,10.04,7.87,-7.87,3.39,0.6935483870967742,52,0,1,59.58,Medio
2025,51,5106224,3,51011287,60041967.0,MT,Nova Mutum,801.1800761,1,1,Alfabetizado,Presente,Municipal,932,932,779.4,86.91,13.09,883.0,768.85,74.75,25.25,10.55,12.16,-12.16,5.55,0.6595744680851063,84,1,1,67.59,Medio
2025,52,5208707,3,52005448,60042286.0,GO,Goiânia,798.9722238,1,1,Alfabetizado,Presente,Municipal,8982,8982,768.11,79.89,20.11,8840.0,754.63,69.71,30.29,13.48,10.18,-10.18,1.61,0.6811594202898551,59,1,1,62.47,Medio
2025,31,3160108,3,31102665,60021910.0,MG,Santo Antônio do Grama,741.7951296,0,1,Não Alfabetizado,Presente,Municipal,74,74,765.66,63.51,36.49,52.0,780.38,94.23,5.77,-14.72,-30.72,30.72,42.31,0.6538461538461539,94,0,1,64.17,Medio
2025,35,3513801,2,35262209,60027021.0,SP,Diadema,816.61151,1,1,Alfabetizado,Presente,Estadual,1724,1724,758.71,74.59,25.41,1645.0,769.28,75.2,24.8,-10.57,-0.61,0.61,4.8,0.46808510638297873,131,1,0,44.43,Alto
2024,23,2302503,3,23076189,60008872.0,CE,Brejo Santo,815.32,1,1,Alfabetizado,Presente,Municipal,532,532,810.06,95.49,4.51,,,,,,,,,0.8888888888888888,71,1,1,89.21,Baixo
2024,21,2102036,3,21031784,60004841.0,MA,Bom Jesus das Selvas,752.24,1,1,Alfabetizado,Presente,Municipal,405,405,749.85,63.21,36.79,,,,,,,,,0.7372262773722628,127,1,1,62.45,Medio
2025,41,4113502,3,41268331,60035138.0,PR,Loanda,841.7610621,1,1,Alfabetizado,Presente,Municipal,240,240,778.49,89.58,10.42,217.0,755.74,73.73,26.27,22.75,15.85,-15.85,10.6,0.7692307692307693,146,1,1,76.43,Baixo
2025,13,1301902,3,13042023,60001142.0,AM,Itacoatiara,693.6774584,0,1,Não Alfabetizado,Presente,Municipal,1057,1057,732.9,47.4,52.6,897.0,726.69,43.26,56.74,6.21,4.14,-4.14,17.84,0.2846715328467153,127,0,0,17.78,Alto
2024,35,3534401,3,35306325,60030297.0,SP,Osasco,634.7470018,0,1,Não Alfabetizado,Presente,Municipal,6664,6664,737.43,49.19,50.81,,,,,,,,,0.4371859296482412,189,0,0,29.72,Alto
2025,23,2302800,3,23116460,60008317.0,CE,Canindé,876.0955401,1,1,Alfabetizado,Presente,Municipal,848,848,819.52,96.46,3.54,803.0,815.72,95.02,4.98,3.8,1.44,-1.44,5.6,0.9482758620689655,106,1,1,97.73,Baixo
2025,35,3500550,3,35019445,60029741.0,SP,Águas de Santa Bárbara,749.95609,1,1,Alfabetizado,Presente,Municipal,84,84,742.09,52.38,47.62,104.0,740.89,49.04,50.96,1.2,3.34,-3.34,-19.23,0.518796992481203,123,1,0,43.63,Alto
2024,43,4309951,2,43028102,60037369.0,RS,Ibirapuitã,774.7770698,1,1,Alfabetizado,Presente,Estadual,12,12,733.95,41.67,58.33,,,,,,,,,0.35294117647058826,126,1,0,26.46,Alto
2025,43,4304606,3,43017589,60037910.0,RS,Canoas,774.351662,1,1,Alfabetizado,Presente,Municipal,2010,2010,724.83,42.44,57.56,2035.0,730.43,42.46,57.54,-5.6,-0.02,0.02,-1.23,0.5161290322580645,52,1,0,36.89,Alto
2025,31,3131703,3,31083833,60021679.0,MG,Itabira,757.0236266,1,1,Alfabetizado,Presente,Municipal,887,887,762.56,75.65,24.35,810.0,752.97,67.53,32.47,9.59,8.12,-8.12,9.51,0.547945205479452,136,1,0,54.49,Medio
2025,35,3510500,3,35057851,60031762.0,SP,Caraguatatuba,732.08071,0,1,Não Alfabetizado,Presente,Municipal,1417,1417,741.12,56.03,43.97,1504.0,749.47,58.24,41.76,-8.35,-2.21,2.21,-5.78,0.716,240,0,1,57.69,Medio
2025,32,3202306,3,32045315,60023717.0,ES,Guaçuí,754.9420348,1,1,Alfabetizado,Presente,Municipal,314,314,773.43,82.8,17.2,344.0,763.05,76.74,23.26,10.38,6.06,-6.06,-8.72,0.7980769230769231,94,1,1,78.97,Baixo
2024,35,3519709,3,35193429,60028733.0,SP,Ibiúna,710.178307,0,1,Não Alfabetizado,Presente,Municipal,963,963,744.1,53.17,46.83,,,,,,,,,0.47058823529411764,75,0,0,30.5,Alto
2024,23,2307650,3,23059739,60008150.0,CE,Maracanaú,859.01,1,1,Alfabetizado,Presente,Municipal,3073,3073,791.37,84.9,15.1,,,,,,,,,0.8227848101265823,69,1,1,74.74,Baixo
2024,42,4208609,3,42046391,60035979.0,SC,Jaborá,744.59,1,1,Alfabetizado,Presente,Municipal,40,40,764.7,77.5,22.5,,,,,,,,,0.7209302325581395,76,1,1,62.17,Medio
2024,23,2311306,3,23033711,60008323.0,CE,Quixadá,728.36,0,1,Não Alfabetizado,Presente,Municipal,811,811,808.79,92.48,7.52,,,,,,,,,0.8275862068965517,48,0,1,82.01,Baixo
2024,35,3523107,3,35288413,60030837.0,SP,Itaquaquecetuba,762.8602126,1,1,Alfabetizado,Presente,Municipal,4528,4528,748.91,57.44,42.56,,,,,,,,,0.5583941605839416,264,1,0,40.54,Alto
2025,31,3170701,3,31141386,60021146.0,MG,Varginha,694.4088089,0,1,Não Alfabetizado,Presente,Municipal,1198,1198,757.63,70.03,29.97,1027.0,758.18,72.15,27.85,-0.55,-2.12,2.12,16.65,0.61875,150,0,0,52.76,Medio
2024,35,3552205,3,35211794,60030253.0,SP,Sorocaba,780.5060082,1,1,Alfabetizado,Presente,Municipal,5364,5364,743.22,52.7,47.3,,,,,,,,,0.5449101796407185,157,1,0,39.26,Alto
2025,22,2208403,3,22007431,60006819.0,PI,Piripiri,778.4297061,1,1,Alfabetizado,Presente,Municipal,770,770,769.38,75.32,24.68,728.0,745.91,54.81,45.19,23.47,20.51,-20.51,5.77,0.6571428571428571,60,1,1,65.18,Medio
2025,31,3106200,2,31001050,60018907.0,MG,Belo Horizonte,700.1371203,0,1,Não Alfabetizado,Presente,Estadual,4824,4824,761.91,74.44,25.56,4736.0,760.12,74.37,25.63,1.79,0.07,-0.07,1.86,0.7933884297520661,111,0,1,73.44,Baixo
2024,13,1302603,3,13044356,60001245.0,AM,Manaus,751.07,1,1,Alfabetizado,Presente,Municipal,18666,18666,735.04,50.78,49.22,,,,,,,,,0.6162790697674418,248,1,0,43.87,Alto
2024,42,4219309,2,42087880,60035329.0,SC,Videira,758.86,1,1,Alfabetizado,Presente,Estadual,170,170,751.08,62.94,37.06,,,,,,,,,0.6062992125984252,117,1,0,47.82,Medio
2025,33,3306305,3,33150261,60024587.0,RJ,Volta Redonda,748.607089,1,1,Alfabetizado,Presente,Municipal,2537,2537,755.27,71.86,28.14,2463.0,746.27,63.42,36.58,9.0,8.44,-8.44,3.0,0.7795275590551181,117,1,1,69.14,Medio
2024,33,3304557,3,33136683,60024808.0,RJ,Rio de Janeiro,764.77,1,1,Alfabetizado,Presente,Municipal,43340,43340,747.64,64.25,35.75,,,,,,,,,0.5272727272727272,155,1,0,39.19,Alto
2025,26,2607901,3,26196891,60013875.0,PE,Jaboatão dos Guararapes,807.6531424,1,1,Alfabetizado,Presente,Municipal,4576,4576,743.82,55.27,44.73,4684.0,742.06,55.27,44.73,1.76,0.0,0.0,-2.31,0.603448275862069,48,1,0,46.11,Medio
2025,23,2311702,3,23105696,60008109.0,CE,Reriutaba,844.7716828,1,1,Alfabetizado,Presente,Municipal,205,205,839.46,98.05,1.95,199.0,836.44,98.49,1.51,3.02,-0.44,0.44,3.02,0.7868852459016393,112,1,1,92.39,Baixo
2024,50,5002704,3,50040823,60039689.0,MS,Campo Grande,764.21,1,1,Alfabetizado,Presente,Municipal,9928,9928,737.06,51.84,48.16,,,,,,,,,0.4875,70,1,0,35.85,Alto
2024,33,3302403,3,33040752,60025380.0,RJ,Macaé,750.17,1,1,Alfabetizado,Presente,Municipal,2721,2721,743.55,59.39,40.61,,,,,,,,,0.6319444444444444,134,1,0,47.88,Medio
2025,42,4207908,3,42084797,60037308.0,SC,Irineópolis,843.0393353,1,1,Alfabetizado,Presente,Municipal,160,160,782.68,84.38,15.63,129.0,767.62,79.84,20.16,15.06,4.54,-4.53,24.03,0.6060606060606061,56,1,1,73.14,Baixo
2024,26,2616407,3,26016793,60012146.0,PE,Vitória de Santo Antão,754.2,1,1,Alfabetizado,Presente,Municipal,1004,1004,735.33,50.8,49.2,,,,,,,,,0.609271523178808,141,1,0,45.82,Medio
2024,35,3550308,2,35394072,60025825.0,SP,São Paulo,764.274321,1,1,Alfabetizado,Presente,Estadual,52622,52622,756.06,63.04,36.96,,,,,,,,,0.8362068965517241,106,1,1,75.87,Baixo
2024,52,5218805,3,52050264,60041444.0,GO,Rio Verde,759.93,1,1,Alfabetizado,Presente,Municipal,2502,2502,783.92,89.81,10.19,,,,,,,,,0.8977272727272727,78,1,1,88.84,Baixo
2025,43,4314803,3,43028795,60039050.0,RS,Portão,772.9489106,1,1,Alfabetizado,Presente,Municipal,373,373,745.13,65.68,34.32,308.0,731.47,40.91,59.09,13.66,24.77,-24.77,21.1,0.6956521739130435,105,1,1,58.44,Medio
2025,15,1500404,3,15026563,60003597.0,PA,Alenquer,750.4349526,1,1,Alfabetizado,Presente,Municipal,958,958,726.4,42.38,57.62,725.0,720.68,35.31,64.69,5.72,7.07,-7.07,32.14,0.5761589403973509,141,1,0,34.12,Alto
2025,31,3108909,3,31057197,60019665.0,MG,Brazópolis,820.8588073,1,1,Alfabetizado,Presente,Municipal,153,153,773.04,83.01,16.99,149.0,767.3,79.19,20.81,5.74,3.82,-3.82,2.68,0.7575757575757576,56,1,1,75.68,Baixo
2025,23,2302800,3,23115791,60008313.0,CE,Canindé,831.4489044,1,1,Alfabetizado,Presente,Municipal,848,848,819.52,96.46,3.54,803.0,815.72,95.02,4.98,3.8,1.44,-1.44,5.6,0.9025974025974026,144,1,1,95.25,Baixo
2025,23,2307650,3,23028794,60009563.0,CE,Maracanaú,836.3094255,1,1,Alfabetizado,Presente,Municipal,3099,3099,788.94,83.83,16.17,3073.0,791.37,84.9,15.1,-2.43,-1.07,1.07,0.85,0.5555555555555556,35,1,1,66.58,Medio
2024,41,4109807,3,41127017,60034185.0,PR,Ibiporã,670.23,0,1,Não Alfabetizado,Presente,Municipal,641,641,751.86,65.68,34.32,,,,,,,,,0.6618705035971223,129,0,0,53.75,Medio
2024,43,4318804,3,43090004,60039249.0,RS,São Lourenço do Sul,753.1626892,1,1,Alfabetizado,Presente,Municipal,287,287,748.72,58.54,41.46,,,,,,,,,0.4594594594594595,101,1,0,30.9,Alto
2024,35,3540903,3,35086998,60028006.0,SP,Pradópolis,717.864354,0,1,Não Alfabetizado,Presente,Municipal,191,191,756.91,62.83,37.17,,,,,,,,,0.4338235294117647,126,0,0,31.35,Alto
2024,35,3538006,3,35132088,60027361.0,SP,Pindamonhangaba,793.2895202,1,1,Alfabetizado,Presente,Municipal,1412,1412,758.42,64.02,35.98,,,,,,,,,0.7377049180327869,51,1,1,63.5,Medio
2025,33,3302106,3,33111928,60026133.0,RJ,Itaocara,791.8037131,1,1,Alfabetizado,Presente,Municipal,220,220,759.87,73.18,26.82,188.0,750.8,69.15,30.85,9.07,4.03,-4.03,17.02,0.6612903225806451,52,1,1,59.33,Medio
2024,35,3548708,3,35316305,60027505.0,SP,São Bernardo do Campo,754.3628108,1,1,Alfabetizado,Presente,Municipal,6727,6727,744.54,54.3,45.7,,,,,,,,,0.536723163841808,167,1,0,39.42,Alto
2024,35,3513504,3,35162461,60027683.0,SP,Cubatão,639.6640905,0,1,Não Alfabetizado,Presente,Municipal,934,934,733.57,45.4,54.6,,,,,,,,,0.6727272727272727,210,0,0,54.09,Medio
2024,35,3506003,3,35024441,60027919.0,SP,Bauru,739.0733778,0,1,Não Alfabetizado,Presente,Municipal,1255,1255,739.06,50.6,49.4,,,,,,,,,0.7010869565217391,174,0,1,57.35,Medio
2025,31,3161106,2,31062208,60019797.0,MG,São Francisco,702.9031663,0,1,Não Alfabetizado,Presente,Estadual,360,360,752.37,63.89,36.11,250.0,753.58,66.0,34.0,-1.21,-2.11,2.11,44.0,0.6615384615384615,120,0,0,53.03,Medio
2024,15,1501402,3,15097847,60003072.0,PA,Belém,731.77,0,1,Não Alfabetizado,Presente,Municipal,4086,4086,730.35,46.21,53.79,,,,,,,,,0.6559139784946236,83,0,0,52.42,Medio
2025,35,3510302,3,35235997,60031123.0,SP,Capela do Alto,635.65479,0,1,Não Alfabetizado,Presente,Municipal,274,274,729.69,51.46,48.54,284.0,737.06,47.54,52.46,-7.37,3.92,-3.92,-3.52,0.5111111111111111,170,0,0,37.8,Alto
2024,31,3106200,3,31070325,60018096.0,MG,Belo Horizonte,640.77,0,1,Não Alfabetizado,Presente,Municipal,11276,11276,754.49,68.93,31.07,,,,,,,,,0.5172413793103449,106,0,0,39.34,Alto
2025,16,1600303,3,16009526,60004167.0,AP,Macapá,756.9405328,1,1,Alfabetizado,Presente,Municipal,4336,4336,746.83,62.75,37.25,4238.0,743.09,49.5,50.5,3.74,13.25,-13.25,2.31,0.576271186440678,108,1,0,46.57,Medio
2024,43,4314902,2,43060861,60037960.0,RS,Porto Alegre,762.1893547,1,1,Alfabetizado,Presente,Estadual,4904,4904,720.51,32.18,67.82,,,,,,,,,0.4807692307692308,42,1,0,33.31,Alto
2024,23,2304400,3,23080538,60008946.0,CE,Fortaleza,751.95,1,1,Alfabetizado,Presente,Municipal,17571,17571,773.09,74.78,25.22,,,,,,,,,0.8842105263157894,180,1,1,82.2,Baixo
